State_Name,Assembly_No,Constituency_No,Year,month,DelimID,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
West_Bengal,17,1,2021,5,4,0,1,ADHIKARY PARESH CHANDRA,M,AITC,99338,68,,198744,227630,MEKLIGANJ,SC,COOCH BEHAR,JALPAIGURI DIVISION,9,87.31,49.98,no,14685,7.39,2.33,AEWB102177,,18228,TRUE,6,AIFB,3040,MEKLIGANJ,TRUE,FALSE,5,TRUE,FALSE,TRUE,12th Pass,Retired or Pension,,,,State Assembly Election (AE)
West_Bengal,17,1,2021,5,4,0,2,DADHIRAM RAY,M,BJP,84653,38,,198744,227630,MEKLIGANJ,SC,COOCH BEHAR,JALPAIGURI DIVISION,9,87.31,42.59,no,77800,39.15,2.33,AEWB100207,,1605,TRUE,2,BJP,1605,MEKLIGANJ,TRUE,TRUE,0,FALSE,FALSE,TRUE,12th Pass,Business,,Agriculture,,State Assembly Election (AE)
West_Bengal,17,1,2021,5,4,0,3,GOBINDA CHANDRA ROY,M,AIFB,6853,62,,198744,227630,MEKLIGANJ,SC,COOCH BEHAR,JALPAIGURI DIVISION,9,87.31,3.45,yes,4406,2.22,2.33,AEWB102301,,3040,TRUE,2,AIFB,3040,JALPAIGURI,FALSE,TRUE,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
West_Bengal,17,1,2021,5,4,0,4,None Of The Above,,NOTA,2447,,,198744,227630,MEKLIGANJ,SC,COOCH BEHAR,JALPAIGURI DIVISION,9,87.31,1.23,,679,0.34,2.33,,,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
West_Bengal,17,1,2021,5,4,0,5,RANJIT KUMAR ROY,M,SUCI,1768,37,,198744,227630,MEKLIGANJ,SC,COOCH BEHAR,JALPAIGURI DIVISION,9,87.31,0.89,yes,743,0.37,2.33,AEWB125019,,8082,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Social Work,,,,State Assembly Election (AE)
West_Bengal,17,1,2021,5,4,0,6,JYOTISH ROY,M,BSP,1025,71,,198744,227630,MEKLIGANJ,SC,COOCH BEHAR,JALPAIGURI DIVISION,9,87.31,0.52,yes,70,0.04,2.33,AEWB100208,,16651,TRUE,4,BSP,16651,MEKLIGANJ,TRUE,TRUE,0,FALSE,FALSE,TRUE,Literate,Labourer or Daily Wage,,Agriculture,,State Assembly Election (AE)
West_Bengal,17,1,2021,5,4,0,7,SUBHASH BARMAN,M,IND,955,46,,198744,227630,MEKLIGANJ,SC,COOCH BEHAR,JALPAIGURI DIVISION,9,87.31,0.48,yes,161,0.08,2.33,AEWB102180,,10809,TRUE,2,BJP,1605,MEKLIGANJ,TRUE,FALSE,0,FALSE,FALSE,FALSE,10th Pass,Education,Home Teacher or Tuition,,,State Assembly Election (AE)
West_Bengal,17,1,2021,5,4,0,8,KUKIL ADHIKARY,M,Kamatapur People’s Party (United),794,36,,198744,227630,MEKLIGANJ,SC,COOCH BEHAR,JALPAIGURI DIVISION,9,87.31,0.4,yes,283,0.14,2.33,AEWB125017,,16647,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
West_Bengal,17,1,2021,5,4,0,9,GOLAPI ROY,F,IND,511,33,,198744,227630,MEKLIGANJ,SC,COOCH BEHAR,JALPAIGURI DIVISION,9,87.31,0.26,yes,111,0.06,2.33,AEWB100211,,10809,TRUE,2,IND,10809,MEKLIGANJ,TRUE,TRUE,0,FALSE,FALSE,TRUE,5th Pass,Other,Household,,,State Assembly Election (AE)
West_Bengal,17,1,2021,5,4,0,10,CHINU ROY BARMAN,F,Amra Bangalee,400,31,,198744,227630,MEKLIGANJ,SC,COOCH BEHAR,JALPAIGURI DIVISION,9,87.31,0.2,yes,0,0,2.33,AEWB125018,,894,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,Household,,,State Assembly Election (AE)
West_Bengal,17,2,2021,5,4,0,1,Sushil Barman,M,BJP,113249,55,,214203,249799,MATHABHANGA,SC,COOCH BEHAR,JALPAIGURI DIVISION,8,85.75,52.87,no,26134,12.2,2.22,AEWB125010,,1605,TRUE,3,BJP,1605,MATHABHANGA,TRUE,TRUE,1,FALSE,FALSE,TRUE,Graduate,Agriculture,,,,State Assembly Election (AE)
West_Bengal,17,2,2021,5,4,0,2,Girindra Nath Barman,M,AITC,87115,66,,214203,249799,MATHABHANGA,SC,COOCH BEHAR,JALPAIGURI DIVISION,8,85.75,40.67,no,79397,37.07,2.22,GEWB125015,,18228,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Retired or Pension,,,,State Assembly Election (AE)
West_Bengal,17,2,2021,5,4,0,3,Ashok Barman,M,CPM,7718,38,,214203,249799,MATHABHANGA,SC,COOCH BEHAR,JALPAIGURI DIVISION,8,85.75,3.6,yes,6275,2.93,2.22,AEWB125020,,14635,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Education,School Teacher,,,State Assembly Election (AE)
West_Bengal,17,2,2021,5,4,0,4,None Of The Above,,NOTA,1443,,,214203,249799,MATHABHANGA,SC,COOCH BEHAR,JALPAIGURI DIVISION,8,85.75,0.67,,154,0.07,2.22,,,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
West_Bengal,17,2,2021,5,4,0,5,Kangsa Raj Barman,M,Kamatapur People’s Party (United),1289,52,,214203,249799,MATHABHANGA,SC,COOCH BEHAR,JALPAIGURI DIVISION,8,85.75,0.6,yes,122,0.06,2.22,AEWB104069,,16647,TRUE,3,KPPU,16647,MATHABHANGA,TRUE,TRUE,0,FALSE,FALSE,TRUE,12th Pass,Agriculture,,,,State Assembly Election (AE)
West_Bengal,17,2,2021,5,4,0,6,Haradhan Roy,M,IND,1167,34,,214203,249799,MATHABHANGA,SC,COOCH BEHAR,JALPAIGURI DIVISION,8,85.75,0.54,yes,20,0.01,2.22,AEWB125023,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Unemployed,,,,State Assembly Election (AE)
West_Bengal,17,2,2021,5,4,0,7,Animesh Mohanta,M,IND,1147,40,,214203,249799,MATHABHANGA,SC,COOCH BEHAR,JALPAIGURI DIVISION,8,85.75,0.54,yes,558,0.26,2.22,AEWB125022,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,State Assembly Election (AE)
West_Bengal,17,2,2021,5,4,0,8,Bikash Barman,M,SUCI,589,35,,214203,249799,MATHABHANGA,SC,COOCH BEHAR,JALPAIGURI DIVISION,8,85.75,0.27,yes,103,0.05,2.22,AEWB125021,,8082,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
West_Bengal,17,2,2021,5,4,0,9,Ratan Barman,M,Amra Bangalee,486,56,,214203,249799,MATHABHANGA,SC,COOCH BEHAR,JALPAIGURI DIVISION,8,85.75,0.23,yes,0,0,2.22,AEWB100210,,894,TRUE,4,AMB,894,MEKLIGANJ,FALSE,TRUE,0,FALSE,FALSE,TRUE,10th Pass,Business,,,,State Assembly Election (AE)
West_Bengal,17,3,2021,5,4,0,1,SUKUMAR ROY,M,BJP,120483,52,,243916,285649,COOCH BEHAR UTTAR,SC,COOCH BEHAR,JALPAIGURI DIVISION,7,85.39,49.4,no,14615,5.99,2.33,AEWB100224,,1605,TRUE,2,BJP,1605,COOCH BEHAR UTTAR,FALSE,TRUE,1,FALSE,FALSE,TRUE,8th Pass,Business,,,,State Assembly Election (AE)
West_Bengal,17,3,2021,5,4,0,2,BINAY KRISHNA BARMAN,M,AITC,105868,60,,243916,285649,COOCH BEHAR UTTAR,SC,COOCH BEHAR,JALPAIGURI DIVISION,7,85.39,43.4,no,94393,38.7,2.33,AEWB105807,,18228,TRUE,4,AITC,18228,MATHABHANGA,FALSE,TRUE,2,FALSE,TRUE,TRUE,Graduate Professional,Agriculture,,,,State Assembly Election (AE)
West_Bengal,17,3,2021,5,4,0,3,NAGENDRA NATH ROY,M,AIFB,11475,65,,243916,285649,COOCH BEHAR UTTAR,SC,COOCH BEHAR,JALPAIGURI DIVISION,7,85.39,4.7,yes,9905,4.06,2.33,AEWB102191,,3040,TRUE,3,AIFB,3040,COOCH BEHAR UTTAR,FALSE,TRUE,2,FALSE,TRUE,TRUE,Post Graduate,Other,,,,State Assembly Election (AE)
West_Bengal,17,3,2021,5,4,0,4,None Of The Above,,NOTA,1570,,,243916,285649,COOCH BEHAR UTTAR,SC,COOCH BEHAR,JALPAIGURI DIVISION,7,85.39,0.64,,184,0.08,2.33,,,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
West_Bengal,17,3,2021,5,4,0,5,ANIL CHANDRA ROY,M,SUCI,1386,53,,243916,285649,COOCH BEHAR UTTAR,SC,COOCH BEHAR,JALPAIGURI DIVISION,7,85.39,0.57,yes,7,0,2.33,AEWB100227,,8082,TRUE,2,SUCI,8082,COOCH BEHAR UTTAR,FALSE,TRUE,0,FALSE,FALSE,TRUE,Graduate,Education,Home Teacher or Tuition,,,State Assembly Election (AE)
West_Bengal,17,3,2021,5,4,0,6,NARESH CHANDRA ROY,M,IND,1379,48,,243916,285649,COOCH BEHAR UTTAR,SC,COOCH BEHAR,JALPAIGURI DIVISION,7,85.39,0.57,yes,252,0.1,2.33,GEWB83698,,10809,TRUE,2,IND,10809,COOCH BEHAR UTTAR,FALSE,TRUE,0,FALSE,FALSE,TRUE,Post Graduate,Education,Home Teacher or Tuition,,,State Assembly Election (AE)
West_Bengal,17,3,2021,5,4,0,7,SAMARESH RAY,M,Kamatapur People’s Party (United),1127,39,,243916,285649,COOCH BEHAR UTTAR,SC,COOCH BEHAR,JALPAIGURI DIVISION,7,85.39,0.46,yes,499,0.2,2.33,AEWB125025,,16647,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Education,School Teacher,,,State Assembly Election (AE)
West_Bengal,17,3,2021,5,4,0,8,GOPAL ROY,M,Amra Bangalee,628,41,,243916,285649,COOCH BEHAR UTTAR,SC,COOCH BEHAR,JALPAIGURI DIVISION,7,85.39,0.26,yes,0,0,2.33,AEWB125024,,894,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,State Assembly Election (AE)
West_Bengal,17,4,2021,5,4,0,1,Nikhil Ranjan Dey,M,BJP,91560,63,,195505,237033,COOCH BEHAR DAKSHIN,GEN,COOCH BEHAR,JALPAIGURI DIVISION,9,82.48,46.83,no,4931,2.52,2.38,AEWB100232,,1605,TRUE,2,BJP,1605,COOCH BEHAR DAKSHIN,TRUE,TRUE,1,FALSE,FALSE,TRUE,12th Pass,Business,,,,State Assembly Election (AE)
West_Bengal,17,4,2021,5,4,0,2,Avijit De Bhowmik,M,AITC,86629,46,,195505,237033,COOCH BEHAR DAKSHIN,GEN,COOCH BEHAR,JALPAIGURI DIVISION,9,82.48,44.31,no,76383,39.07,2.38,AEWB125026,,18228,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
West_Bengal,17,4,2021,5,4,0,3,Akshay Thakur,M,AIFB,10246,71,,195505,237033,COOCH BEHAR DAKSHIN,GEN,COOCH BEHAR,JALPAIGURI DIVISION,9,82.48,5.24,yes,8761,4.48,2.38,AEWB100252,,3040,TRUE,5,AIFB,3040,DINHATA,FALSE,TRUE,3,FALSE,FALSE,TRUE,12th Pass,Retired or Pension,,,,State Assembly Election (AE)
West_Bengal,17,4,2021,5,4,0,4,Rati Ranjan Paul,M,IND,1485,55,,195505,237033,COOCH BEHAR DAKSHIN,GEN,COOCH BEHAR,JALPAIGURI DIVISION,9,82.48,0.76,yes,21,0.01,2.38,AEWB125030,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,State Assembly Election (AE)
West_Bengal,17,4,2021,5,4,0,5,None Of The Above,,NOTA,1464,,,195505,237033,COOCH BEHAR DAKSHIN,GEN,COOCH BEHAR,JALPAIGURI DIVISION,9,82.48,0.75,,45,0.02,2.38,,,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
West_Bengal,17,4,2021,5,4,0,6,Khokan Majumdar,M,BSP,1419,71,,195505,237033,COOCH BEHAR DAKSHIN,GEN,COOCH BEHAR,JALPAIGURI DIVISION,9,82.48,0.73,yes,281,0.14,2.38,AEWB125027,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Retired or Pension,,,,State Assembly Election (AE)
West_Bengal,17,4,2021,5,4,0,7,Nazma Khandakar,F,SUCI,1138,61,,195505,237033,COOCH BEHAR DAKSHIN,GEN,COOCH BEHAR,JALPAIGURI DIVISION,9,82.48,0.58,yes,399,0.2,2.38,AEWB121279,,8082,TRUE,2,SUCI,8082,COOCH BEHAR DAKSHIN,TRUE,TRUE,0,FALSE,FALSE,TRUE,12th Pass,Social Work,,,,State Assembly Election (AE)
West_Bengal,17,4,2021,5,4,0,8,Anamika Paul,F,IND,739,46,,195505,237033,COOCH BEHAR DAKSHIN,GEN,COOCH BEHAR,JALPAIGURI DIVISION,9,82.48,0.38,yes,243,0.12,2.38,AEWB125028,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Social Work,,,,State Assembly Election (AE)
West_Bengal,17,4,2021,5,4,0,9,Bidhan Barma,M,IND,496,40,,195505,237033,COOCH BEHAR DAKSHIN,GEN,COOCH BEHAR,JALPAIGURI DIVISION,9,82.48,0.25,yes,167,0.09,2.38,AEWB125029,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
West_Bengal,17,4,2021,5,4,0,10,Babla Deb,M,Amra Bangalee,329,33,,195505,237033,COOCH BEHAR DAKSHIN,GEN,COOCH BEHAR,JALPAIGURI DIVISION,9,82.48,0.17,yes,0,0,2.38,AEWB100264,,894,TRUE,2,AMB,894,NATABARI,FALSE,TRUE,0,FALSE,FALSE,TRUE,12th Pass,Education,School Teacher,,,State Assembly Election (AE)
West_Bengal,17,5,2021,5,4,0,1,Baren Chandra Barman,M,BJP,124955,47,,245966,287444,SITALKUCHI,SC,COOCH BEHAR,JALPAIGURI DIVISION,7,85.57,50.8,no,17815,7.24,2.22,AEWB100239,,1605,TRUE,2,BJP,1605,SITALKUCHI,TRUE,TRUE,1,FALSE,FALSE,TRUE,Post Graduate,Other,,,,State Assembly Election (AE)
West_Bengal,17,5,2021,5,4,0,2,Partha Pratim Ray,M,AITC,107140,39,,245966,287444,SITALKUCHI,SC,COOCH BEHAR,JALPAIGURI DIVISION,7,85.57,43.56,no,100420,40.83,2.22,AEWB125031,,18228,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
West_Bengal,17,5,2021,5,4,0,3,Sudhangshu Pramanik,M,CPM,6720,42,,245966,287444,SITALKUCHI,SC,COOCH BEHAR,JALPAIGURI DIVISION,7,85.57,2.73,yes,3977,1.62,2.22,AEWB125032,,14635,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Education,School Teacher,,,State Assembly Election (AE)
West_Bengal,17,5,2021,5,4,0,4,None Of The Above,,NOTA,2743,,,245966,287444,SITALKUCHI,SC,COOCH BEHAR,JALPAIGURI DIVISION,7,85.57,1.12,,725,0.29,2.22,,,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
West_Bengal,17,5,2021,5,4,0,5,Hare Krishna Sarkar,M,IND,2018,49,,245966,287444,SITALKUCHI,SC,COOCH BEHAR,JALPAIGURI DIVISION,7,85.57,0.82,yes,1042,0.42,2.22,GEWB13854,,10809,TRUE,3,IND,10809,MATHABHANGA,FALSE,TRUE,0,FALSE,FALSE,TRUE,Post Graduate,Other,,,,State Assembly Election (AE)
West_Bengal,17,5,2021,5,4,0,6,Manik Chandra Barman,M,Kamatapur People’s Party (United),976,40,,245966,287444,SITALKUCHI,SC,COOCH BEHAR,JALPAIGURI DIVISION,7,85.57,0.4,yes,255,0.1,2.22,AEWB125034,,16647,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
West_Bengal,17,5,2021,5,4,0,7,Kamal Barman,M,Amra Bangalee,721,52,,245966,287444,SITALKUCHI,SC,COOCH BEHAR,JALPAIGURI DIVISION,7,85.57,0.29,yes,28,0.01,2.22,AEWB125033,,894,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,State Assembly Election (AE)
West_Bengal,17,5,2021,5,4,0,8,Jagadish Adhikari,M,SUCI,693,50,,245966,287444,SITALKUCHI,SC,COOCH BEHAR,JALPAIGURI DIVISION,7,85.57,0.28,yes,0,0,2.22,AEWB100241,,8082,TRUE,2,SUCI,8082,SITALKUCHI,TRUE,TRUE,0,FALSE,FALSE,TRUE,8th Pass,Agriculture,,,,State Assembly Election (AE)
West_Bengal,17,6,2021,5,4,0,1,JAGADISH CHANDRA BARMA BASUNIA,M,AITC,117908,57,,238578,293165,SITAI,SC,COOCH BEHAR,JALPAIGURI DIVISION,9,81.38,49.42,no,10112,4.24,2.27,AEWB100245,,18228,TRUE,2,AITC,18228,SITAI,TRUE,TRUE,2,FALSE,TRUE,TRUE,Graduate Professional,Education,School Teacher,,,State Assembly Election (AE)
West_Bengal,17,6,2021,5,4,0,2,DIPAK KUMAR ROY,M,BJP,107796,55,,238578,293165,SITAI,SC,COOCH BEHAR,JALPAIGURI DIVISION,9,81.38,45.18,no,103832,43.52,2.27,AEWB102213,,1605,TRUE,2,AIFB,3040,SITAI,TRUE,FALSE,0,TRUE,FALSE,FALSE,Post Graduate,Education,School Teacher,,,State Assembly Election (AE)
West_Bengal,17,6,2021,5,4,0,3,KESHAB CHANDRA RAY,M,INC,3964,68,,238578,293165,SITAI,SC,COOCH BEHAR,JALPAIGURI DIVISION,9,81.38,1.66,yes,1573,0.66,2.27,AEWB100246,,3482,TRUE,3,INC,3482,SITAI,TRUE,TRUE,1,FALSE,FALSE,TRUE,Graduate Professional,Retired or Pension,Retired Teacher,,,State Assembly Election (AE)
West_Bengal,17,6,2021,5,4,0,4,SUNIL MAHANTA,M,IND,2391,52,,238578,293165,SITAI,SC,COOCH BEHAR,JALPAIGURI DIVISION,9,81.38,1,yes,615,0.26,2.27,AEWB125039,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Education,School Teacher,,,State Assembly Election (AE)
West_Bengal,17,6,2021,5,4,0,5,LALCHAND BARMAN,M,IND,1776,66,,238578,293165,SITAI,SC,COOCH BEHAR,JALPAIGURI DIVISION,9,81.38,0.74,yes,199,0.08,2.27,AEWB125038,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
West_Bengal,17,6,2021,5,4,0,6,None Of The Above,,NOTA,1577,,,238578,293165,SITAI,SC,COOCH BEHAR,JALPAIGURI DIVISION,9,81.38,0.66,,196,0.08,2.27,,,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
West_Bengal,17,6,2021,5,4,0,7,ANIL CHANDRA BARMAN ROY,M,SUCI,1381,62,,238578,293165,SITAI,SC,COOCH BEHAR,JALPAIGURI DIVISION,9,81.38,0.58,yes,515,0.22,2.27,AEWB105832,,8082,TRUE,5,SUCI,8082,SITAI,TRUE,TRUE,0,FALSE,FALSE,TRUE,12th Pass,Politics,Party Worker,,,State Assembly Election (AE)
West_Bengal,17,6,2021,5,4,0,8,KASHIKANTA BARMAN,M,IND,866,56,,238578,293165,SITAI,SC,COOCH BEHAR,JALPAIGURI DIVISION,9,81.38,0.36,yes,316,0.13,2.27,AEWB125037,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
West_Bengal,17,6,2021,5,4,0,9,PROSHANTA BARMAN,M,LJP,550,27,,238578,293165,SITAI,SC,COOCH BEHAR,JALPAIGURI DIVISION,9,81.38,0.23,yes,181,0.08,2.27,AEWB125035,,5029,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
West_Bengal,17,6,2021,5,4,0,10,PRASANNA KUMAR ROY,M,Amra Bangalee,369,68,,238578,293165,SITAI,SC,COOCH BEHAR,JALPAIGURI DIVISION,9,81.38,0.15,yes,0,0,2.27,AEWB125036,,894,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,State Assembly Election (AE)
West_Bengal,17,7,2021,5,4,0,1,NISITH PRAMANIK,M,BJP,116035,35,,243751,302083,DINHATA,GEN,COOCH BEHAR,JALPAIGURI DIVISION,6,80.69,47.6,no,57,0.02,2.17,GEWB121993,,1605,FALSE,1,,,,,,1,FALSE,FALSE,FALSE,10th Pass,Politics,MP,Education,School Teacher,State Assembly Election (AE)
West_Bengal,17,7,2021,5,4,0,2,UDAYAN GUHA,M,AITC,115978,66,,243751,302083,DINHATA,GEN,COOCH BEHAR,JALPAIGURI DIVISION,6,80.69,47.58,no,109909,45.09,2.17,AEWB100251,,18228,FALSE,4,AITC,18228,DINHATA,TRUE,TRUE,2,FALSE,TRUE,TRUE,Graduate,Business,,,,State Assembly Election (AE)
West_Bengal,17,7,2021,5,4,0,3,ABDUR ROUF,M,AIFB,6069,54,,243751,302083,DINHATA,GEN,COOCH BEHAR,JALPAIGURI DIVISION,6,80.69,2.49,yes,4532,1.86,2.17,AEWB125040,,3040,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
West_Bengal,17,7,2021,5,4,0,4,None Of The Above,,NOTA,1537,,,243751,302083,DINHATA,GEN,COOCH BEHAR,JALPAIGURI DIVISION,6,80.69,0.63,,150,0.06,2.17,,,5897,FALSE,,,,,,,,,,,,,,,,State Assembly Election (AE)
West_Bengal,17,7,2021,5,4,0,5,LEBU MIYAN,M,IND,1387,37,,243751,302083,DINHATA,GEN,COOCH BEHAR,JALPAIGURI DIVISION,6,80.69,0.57,yes,12,0,2.17,AEWB125042,,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Unemployed,,,,State Assembly Election (AE)
West_Bengal,17,7,2021,5,4,0,6,PRADIP ROY,M,SUCI,1375,45,,243751,302083,DINHATA,GEN,COOCH BEHAR,JALPAIGURI DIVISION,6,80.69,0.56,yes,5,0,2.17,AEWB100259,,8082,FALSE,2,SUCI,8082,DINHATA,TRUE,TRUE,0,FALSE,FALSE,TRUE,Graduate,Education,Home Teacher or Tuition,,,State Assembly Election (AE)
West_Bengal,17,7,2021,5,4,0,7,NIRMAL CHANDRA BARMAN,M,IND,1370,44,,243751,302083,DINHATA,GEN,COOCH BEHAR,JALPAIGURI DIVISION,6,80.69,0.56,yes,0,0,2.17,AEWB125041,,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
West_Bengal,17,7,2021,,4,1,1,UDAYAN GUHA,male,AITC,189575,66,GENERAL,225286,298912,DINHATA,GEN,COOCH BEHAR,JALPAIGURI DIVISION,3,75.37,84.15,no,164089,72.84,1.39,AEWB126573,,,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
West_Bengal,17,7,2021,,4,1,2,ASHOK MANDAL,male,BJP,25486,64,SC,225286,298912,DINHATA,GEN,COOCH BEHAR,JALPAIGURI DIVISION,3,75.37,11.31,yes,19196,8.52,1.39,AEWB126574,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
West_Bengal,17,7,2021,,4,1,3,ABDUR ROUF,male,AIFB,6290,54,GENERAL,225286,298912,DINHATA,GEN,COOCH BEHAR,JALPAIGURI DIVISION,3,75.37,2.79,yes,2355,1.05,1.39,AEWB126575,State-based Party,3040,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
West_Bengal,17,7,2021,,4,1,4,NOTA,,,3935,,,225286,298912,DINHATA,GEN,COOCH BEHAR,JALPAIGURI DIVISION,3,75.37,1.75,,0,0,1.39,,,,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
West_Bengal,17,8,2021,5,4,0,1,Mihir Goswami,M,BJP,111743,67,,217173,248254,NATABARI,GEN,COOCH BEHAR,JALPAIGURI DIVISION,7,87.48,51.45,no,23440,10.79,2.33,AEWB100230,,1605,TRUE,6,AITC,18228,COOCH BEHAR DAKSHIN,FALSE,FALSE,3,TRUE,TRUE,TRUE,Graduate Professional,Retired or Pension,Retired or Pension,,,State Assembly Election (AE)
West_Bengal,17,8,2021,5,4,0,2,Rabindra Nath Ghosh,M,AITC,88303,66,,217173,248254,NATABARI,GEN,COOCH BEHAR,JALPAIGURI DIVISION,7,87.48,40.66,no,76464,35.21,2.33,AEWB107570,,18228,TRUE,6,AITC,18228,NATABARI,TRUE,TRUE,2,FALSE,TRUE,TRUE,Graduate,Business,,,,State Assembly Election (AE)
West_Bengal,17,8,2021,5,4,0,3,Akik Hassan,M,CPM,11839,31,,217173,248254,NATABARI,GEN,COOCH BEHAR,JALPAIGURI DIVISION,7,87.48,5.45,yes,10498,4.83,2.33,AEWB125043,,14635,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
West_Bengal,17,8,2021,5,4,0,4,Sahidul Hossain,M,IND,1341,45,,217173,248254,NATABARI,GEN,COOCH BEHAR,JALPAIGURI DIVISION,7,87.48,0.62,yes,155,0.07,2.33,AEWB125046,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Salaried Work or Employed,Legal Professional,,,State Assembly Election (AE)
West_Bengal,17,8,2021,5,4,0,5,Abdus Salam,M,SUCI,1186,41,,217173,248254,NATABARI,GEN,COOCH BEHAR,JALPAIGURI DIVISION,7,87.48,0.55,yes,40,0.02,2.33,AEWB125044,,8082,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Social Work,,,,State Assembly Election (AE)
West_Bengal,17,8,2021,5,4,0,6,None Of The Above,,NOTA,1146,,,217173,248254,NATABARI,GEN,COOCH BEHAR,JALPAIGURI DIVISION,7,87.48,0.53,,36,0.02,2.33,,,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
West_Bengal,17,8,2021,5,4,0,7,Dalendra Nath Ray,M,Amra Bangalee,1110,66,,217173,248254,NATABARI,GEN,COOCH BEHAR,JALPAIGURI DIVISION,7,87.48,0.51,yes,605,0.28,2.33,AEWB100295,,894,TRUE,6,AMB,894,ALIPURDUARS,FALSE,TRUE,0,FALSE,FALSE,TRUE,12th Pass,Agriculture,,,,State Assembly Election (AE)
West_Bengal,17,8,2021,5,4,0,8,Ekramul Hoque,M,United Socialist Party,505,34,,217173,248254,NATABARI,GEN,COOCH BEHAR,JALPAIGURI DIVISION,7,87.48,0.23,yes,0,0,2.33,AEWB125045,,24342,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
